,cmc,power,resistence,raridades,cluster_textclass,predicted_cluster,true_label
6596,0.1875,0.0625,0.13333333333333336,0.5,0.6189591078066914,241,0.11
6597,0.25,0.3125,0.26666666666666666,0.5,0.2899628252788104,1212,0.11
6598,0.0625,0.0625,0.0,0.0,0.9144981412639405,501,0.15
6599,0.3125,0.25,0.2,0.625,0.5074349442379182,310,62.0
6600,0.1875,0.125,0.13333333333333336,0.5,0.12825278810408922,785,0.11
6601,0.125,0.125,0.0,0.0,0.21561338289962825,34,0.08
6602,0.1875,0.125,0.06666666666666667,0.0,0.3048327137546468,807,0.08
6603,0.125,0.0625,0.13333333333333336,0.875,0.7546468401486989,581,1.49
6604,0.375,0.25,0.2,0.875,0.9386617100371747,169,179.99
6605,0.125,0.125,0.0,0.0,0.5353159851301115,163,0.1
6606,0.1875,0.125,0.13333333333333336,0.875,0.5111524163568772,886,35.0
6607,0.1875,0.125,0.13333333333333336,0.5,0.08736059479553902,975,0.09
6608,0.3125,0.25,0.2,0.0,0.4479553903345725,483,0.09
6609,0.25,0.3125,0.26666666666666666,0.5,0.533457249070632,528,0.09
6610,0.125,0.0625,0.13333333333333336,0.875,0.6765799256505576,581,130.0
6611,0.1875,0.125,0.06666666666666667,0.5,0.18401486988847582,1036,1.7
6612,0.125,0.125,0.06666666666666667,0.5,0.2007434944237918,308,0.04
6613,0.1875,0.125,0.06666666666666667,0.0,0.4907063197026022,59,0.2
6614,0.1875,0.1875,0.06666666666666667,0.5,0.7230483271375464,1110,1.47
6615,0.1875,0.125,0.06666666666666667,0.0,0.12267657992565055,133,0.08
6616,0.125,0.0625,0.13333333333333336,0.0,0.5074349442379182,995,0.08
6617,0.125,0.125,0.0,0.0,0.10780669144981413,610,0.25
6618,0.25,0.25,0.06666666666666667,0.5,0.2899628252788104,1217,0.09
6619,0.125,0.125,0.0,0.5,0.46654275092936803,16,0.09
6620,0.25,0.1875,0.13333333333333336,0.0,0.5762081784386617,123,0.08
6621,0.25,0.25,0.13333333333333336,0.0,0.5631970260223048,859,0.08
6622,0.3125,0.375,0.26666666666666666,0.5,0.09107806691449814,414,0.34
6623,0.125,0.1875,0.13333333333333336,0.0,0.7360594795539033,0,0.08
6624,0.125,0.125,0.06666666666666667,0.0,0.011152416356877323,982,0.12
6625,0.125,0.0,0.13333333333333336,0.0,0.7713754646840149,1227,0.24
6626,0.25,0.1875,0.06666666666666667,0.0,0.15427509293680297,481,0.08
6627,0.125,0.125,0.06666666666666667,0.875,0.8847583643122676,667,14.74
6628,0.4375,0.4375,0.4,0.875,0.6840148698884758,72,1.99
6629,0.1875,0.0,0.0,0.0,0.4758364312267658,621,0.08
6630,0.1875,0.1875,0.06666666666666667,0.5,0.09107806691449814,702,0.09
6631,0.25,0.1875,0.13333333333333336,0.0,0.4944237918215613,123,0.18
6632,0.4375,0.3125,0.33333333333333337,0.0,0.03717472118959107,158,0.16
6633,0.375,0.25,0.2,0.0,0.7899628252788103,363,0.2
6634,0.3125,0.1875,0.13333333333333336,0.5,0.4944237918215613,327,0.09
6635,0.25,0.125,0.06666666666666667,0.5,0.0762081784386617,46,0.09
6636,0.125,0.125,0.06666666666666667,0.5,0.8884758364312267,573,0.09
6637,0.25,0.25,0.2,0.875,0.4758364312267658,960,1.79
6638,0.25,0.125,0.06666666666666667,0.0,0.13568773234200743,889,0.08
6639,0.125,0.0625,0.0,0.0,0.9851301115241635,590,0.24
6640,0.1875,0.125,0.0,0.0,0.7713754646840149,797,0.1
6641,0.125,0.125,0.06666666666666667,0.0,0.654275092936803,306,0.08
6642,0.1875,0.125,0.06666666666666667,0.0,0.6486988847583642,644,0.08
6643,0.125,0.125,0.06666666666666667,0.0,0.9535315985130111,145,0.08
6644,0.0625,0.0625,0.0,0.0,0.0724907063197026,222,0.08
6645,0.375,0.25,0.2,0.875,0.04460966542750929,1085,24.99
6646,0.25,0.125,0.13333333333333336,0.0,0.9144981412639405,427,0.1
6647,0.1875,0.125,0.06666666666666667,0.5,0.4070631970260223,110,2.99
6648,0.125,0.125,0.0,0.0,0.020446096654275093,87,0.08
6649,0.1875,0.125,0.13333333333333336,0.5,0.5297397769516728,352,0.83
6650,0.3125,0.1875,0.26666666666666666,0.0,0.5223048327137546,209,0.1
6651,0.1875,0.0625,0.13333333333333336,0.0,0.3475836431226766,301,0.08
6652,0.125,0.125,0.0,0.875,0.7434944237918215,1108,2.25
6653,0.25,0.125,0.06666666666666667,0.0,0.4275092936802974,250,0.04
6654,0.25,0.125,0.2,0.875,0.7565055762081784,453,0.23
6655,0.1875,0.125,0.0,0.0,0.2639405204460966,1161,0.05
6656,0.1875,0.125,0.13333333333333336,0.0,0.21003717472118957,422,0.04
6657,0.0625,0.0,0.2,0.0,0.620817843866171,330,0.24
6658,0.25,0.1875,0.06666666666666667,0.5,0.620817843866171,933,0.1
6659,0.4375,0.3125,0.33333333333333337,0.5,0.0,49,0.07
6660,0.125,0.1875,0.06666666666666667,0.5,0.3327137546468401,993,0.1
6661,0.3125,0.125,0.06666666666666667,0.0,0.21189591078066913,347,0.08
6662,0.125,0.125,0.06666666666666667,0.0,0.01486988847583643,982,0.04
6663,0.3125,0.125,0.2,0.0,0.6877323420074349,775,0.04
6664,0.1875,0.125,0.13333333333333336,0.0,0.620817843866171,280,0.08
6665,0.125,0.125,0.0,0.875,0.4628252788104089,1082,0.19
6666,0.1875,0.25,0.2,0.5,0.5446096654275092,1326,0.04
6667,0.0625,0.0625,0.0,0.5,0.6951672862453532,65,0.1
6668,0.1875,0.125,0.13333333333333336,0.875,0.8736059479553903,664,0.35
6669,0.375,0.3125,0.26666666666666666,0.0,0.3754646840148699,112,0.04
6670,0.0625,0.0625,0.0,0.875,0.016728624535315983,325,0.19
6671,0.1875,0.1875,0.2,0.5,0.8513011152416357,904,0.1
6672,0.125,0.0625,0.0,0.625,0.620817843866171,780,12.98
6673,0.3125,0.125,0.33333333333333337,0.0,0.3587360594795539,335,0.04
6674,0.25,0.125,0.2,0.5,0.620817843866171,683,0.1
6675,0.1875,0.0625,0.13333333333333336,0.0,0.6877323420074349,916,0.05
6676,0.25,0.125,0.06666666666666667,0.5,0.21003717472118957,282,0.49
6677,0.125,0.125,0.0,0.0,0.620817843866171,680,0.04
6678,0.1875,0.125,0.13333333333333336,0.5,0.6282527881040892,751,0.14
6679,0.0625,0.125,0.0,0.5,0.5446096654275092,336,0.1
6680,0.1875,0.0625,0.2,0.0,0.3587360594795539,205,0.09
6681,0.25,0.125,0.13333333333333336,0.875,0.5074349442379182,886,0.49
6682,0.1875,0.3125,0.26666666666666666,0.875,0.9275092936802973,176,2.63
6683,0.0625,0.0625,0.0,0.0,0.13568773234200743,63,0.06
6684,0.375,0.3125,0.13333333333333336,0.5,0.21003717472118957,1156,0.08
6685,0.1875,0.125,0.0,0.5,0.6933085501858736,275,0.04
6686,0.5,0.625,0.6,0.875,0.06319702602230483,1099,0.3
6687,0.25,0.1875,0.06666666666666667,0.0,0.6933085501858736,906,0.04
6688,0.375,0.3125,0.13333333333333336,0.5,0.6728624535315985,1002,0.09
6689,0.25,0.25,0.06666666666666667,0.5,0.3587360594795539,1217,0.1
6690,0.375,0.3125,0.2,0.0,0.13382899628252787,1041,0.04
6691,0.125,0.125,0.06666666666666667,0.5,0.5446096654275092,650,0.04
6692,0.1875,0.0625,0.13333333333333336,0.625,0.33457249070631967,324,0.42
6693,0.0625,0.0625,0.0,0.0,0.620817843866171,279,0.08
6694,0.125,0.125,0.0,0.0,0.3475836431226766,388,0.04
6695,0.4375,0.3125,0.26666666666666666,0.875,0.241635687732342,1105,0.25
6696,0.3125,0.25,0.13333333333333336,0.5,0.6765799256505576,1002,0.04
6697,0.125,0.125,0.0,0.5,0.4628252788104089,16,0.34
6698,0.125,0.125,0.0,0.0,0.15985130111524162,34,0.04
6699,0.375,0.3125,0.2,0.5,0.21003717472118957,1156,0.04
6700,0.375,0.3125,0.26666666666666666,0.0,0.7713754646840149,435,0.04
6701,0.3125,0.25,0.26666666666666666,0.5,0.37732342007434944,343,0.04
6702,0.1875,0.125,0.13333333333333336,0.0,0.3587360594795539,1028,0.04
6703,0.3125,0.1875,0.2,0.0,0.620817843866171,988,0.04
6704,0.25,0.1875,0.13333333333333336,0.875,0.5130111524163569,278,0.25
6705,0.0625,0.0625,0.0,0.0,0.7788104089219331,433,0.04
6706,0.125,0.0625,0.0,0.0,0.8884758364312267,1266,0.05
6707,0.1875,0.25,0.0,0.5,0.5446096654275092,564,0.04
6708,0.25,0.375,0.33333333333333337,0.5,0.7973977695167286,517,0.04
6709,0.1875,0.3125,0.2,0.625,0.7137546468401487,1151,35.8
6710,0.125,0.0625,0.13333333333333336,0.5,0.6022304832713754,241,0.18
6711,0.3125,0.1875,0.13333333333333336,0.5,0.03717472118959107,835,0.04
6712,0.3125,0.375,0.26666666666666666,0.625,0.7137546468401487,114,195.0
6713,0.3125,0.25,0.4,0.625,0.7137546468401487,722,7.13
6714,0.1875,0.3125,0.26666666666666666,0.625,0.7137546468401487,1151,44.44
6715,0.25,0.125,0.06666666666666667,0.0,0.07806691449814127,37,0.03
6716,0.3125,0.0625,0.33333333333333337,0.0,0.19888475836431227,608,0.05
6717,0.25,0.125,0.2,0.875,0.5464684014869888,1063,2.0
6718,0.1875,0.0625,0.13333333333333336,0.875,0.10408921933085502,177,0.95
6719,0.3125,0.1875,0.2,0.875,0.7472118959107806,569,0.25
6720,0.1875,0.0625,0.13333333333333336,0.0,0.10408921933085502,1061,0.06
6721,0.5,0.375,0.33333333333333337,0.875,0.22304832713754646,525,1.25
6722,0.125,0.0625,0.0,0.0,0.21561338289962825,756,0.05
6723,0.25,0.125,0.0,0.0,0.9237918215613382,729,0.08
6724,0.1875,0.125,0.0,0.5,0.03903345724907063,882,0.17
6725,0.0625,0.0625,0.0,0.0,0.21561338289962825,1079,0.08
6726,0.25,0.1875,0.2,0.0,0.32899628252788105,953,0.03
6727,0.3125,0.3125,0.26666666666666666,0.875,0.724907063197026,844,0.43
6728,0.25,0.1875,0.33333333333333337,0.5,0.724907063197026,909,0.03
6729,0.4375,0.375,0.0,0.875,0.07434944237918215,228,1.01
6730,0.125,0.125,0.06666666666666667,0.0,0.724907063197026,871,0.05
6731,0.1875,0.125,0.2,0.5,0.724907063197026,1149,0.07
6732,0.25,0.125,0.06666666666666667,0.875,0.9312267657992565,197,157.5
6733,0.0625,0.0625,0.0,0.0,0.9591078066914498,182,0.05
6734,0.25,0.125,0.0,0.0,0.9256505576208178,729,0.08
6735,0.25,0.125,0.06666666666666667,0.5,0.2453531598513011,282,7.5
6736,0.3125,0.3125,0.26666666666666666,0.875,0.23234200743494424,1253,0.48
6737,0.3125,0.25,0.2,0.5,0.9442379182156133,507,0.15
6738,0.1875,0.125,0.06666666666666667,0.0,0.06691449814126393,133,0.09
6739,0.1875,0.125,0.06666666666666667,0.0,0.8215613382899628,290,0.05
6740,0.1875,0.125,0.06666666666666667,0.875,0.37174721189591076,12,47.0
6741,0.25,0.125,0.06666666666666667,0.5,0.9721189591078067,1262,1.53
6742,0.0625,0.0625,0.0,0.0,0.7156133828996282,223,0.17
6743,0.25,0.125,0.06666666666666667,0.875,0.22304832713754646,147,1.32
6744,0.375,0.125,0.06666666666666667,0.0,0.6765799256505576,874,0.04
6745,0.25,0.1875,0.0,0.875,0.35687732342007433,1298,8.35
6746,0.0625,0.0625,0.0,0.0,0.5260223048327137,253,0.04
6747,0.3125,0.375,0.33333333333333337,0.5,0.6840148698884758,14,0.18
6748,0.25,0.1875,0.0,0.0,0.3661710037174721,1321,0.03
6749,0.1875,0.125,0.06666666666666667,0.0,0.22304832713754646,64,0.04
6750,0.1875,0.0625,0.2,0.5,0.7788104089219331,1169,0.04
6751,0.25,0.125,0.06666666666666667,0.0,0.020446096654275093,872,0.08
6752,0.125,0.125,0.0,0.5,0.10408921933085502,1176,0.15
6753,0.375,0.3125,0.26666666666666666,0.0,0.17286245353159851,878,0.04
6754,0.125,0.0625,0.0,0.0,0.9144981412639405,55,0.07
6755,0.0625,0.0625,0.0,0.0,0.5966542750929368,948,0.1
6756,0.125,0.125,0.0,0.0,0.8104089219330854,761,0.05
6757,0.1875,0.125,0.13333333333333336,0.0,0.0241635687732342,712,0.09
6758,0.4375,0.3125,0.26666666666666666,0.875,0.8141263940520446,1045,0.5
6759,0.5,0.375,0.33333333333333337,0.5,0.7546468401486989,206,0.05
6760,0.1875,0.1875,0.2,0.875,0.7546468401486989,569,0.75
6761,0.25,0.125,0.13333333333333336,0.625,0.04460966542750929,1229,46.5
6762,0.25,0.125,0.13333333333333336,0.625,0.3866171003717472,1243,1.49
6763,0.1875,0.0625,0.0,0.875,0.18029739776951673,814,0.39
6764,0.25,0.1875,0.13333333333333336,0.875,0.020446096654275093,320,1.15
6765,0.4375,0.3125,0.26666666666666666,0.875,0.4739776951672862,609,0.85
6766,0.3125,0.25,0.2,0.875,0.7769516728624535,475,4.45
6767,0.375,0.25,0.2,0.875,0.22490706319702602,700,1.29
6768,0.3125,0.1875,0.13333333333333336,0.5,0.6988847583643122,1258,0.1
6769,0.375,0.0625,0.13333333333333336,0.5,0.2137546468401487,643,0.08
6770,0.3125,0.0625,0.0,0.875,0.22676579925650556,1067,0.23
6771,0.25,0.125,0.2,0.5,0.9349442379182156,503,0.95
6772,0.1875,0.1875,0.06666666666666667,0.875,0.04460966542750929,1004,3.99
6773,0.1875,0.0625,0.0,0.0,0.020446096654275093,922,0.4
6774,0.25,0.125,0.06666666666666667,0.5,0.9144981412639405,395,4.75
6775,0.1875,0.125,0.13333333333333336,0.5,0.23605947955390333,1141,0.5
6776,0.25,0.125,0.13333333333333336,0.5,0.7788104089219331,1149,10.0
6777,0.3125,0.3125,0.2,0.5,0.8048327137546468,1057,0.1
6778,0.25,0.1875,0.13333333333333336,0.875,0.6988847583643122,1145,0.0
6779,0.3125,0.125,0.0,0.625,0.6877323420074349,853,0.0
6780,0.125,0.125,0.06666666666666667,0.0,0.5018587360594795,377,0.0
6781,0.25,0.1875,0.2,0.5,0.983271375464684,285,0.09
6782,0.125,0.0625,0.06666666666666667,0.0,0.6988847583643122,538,0.0
6783,0.1875,0.0625,0.13333333333333336,0.5,0.47769516728624534,1129,0.0
6784,0.125,0.125,0.0,0.5,0.6245353159851301,625,0.0
6785,0.1875,0.1875,0.06666666666666667,0.0,0.4535315985130111,701,0.0
6786,0.1875,0.1875,0.06666666666666667,0.875,0.22676579925650556,958,0.25
6787,0.25,0.125,0.0,0.0,0.22676579925650556,405,0.0
6788,0.3125,0.1875,0.2,0.0,0.05390334572490706,398,0.02
6789,0.25,0.125,0.2,0.0,0.550185873605948,276,0.04
6790,0.0625,0.0625,0.0,0.875,0.7881040892193308,694,0.0
6791,0.125,0.1875,0.06666666666666667,0.5,0.6133828996282528,947,0.05
6792,0.25,0.125,0.0,0.5,0.22676579925650556,551,0.0
6793,0.125,0.0625,0.13333333333333336,0.0,0.1654275092936803,354,0.0
6794,0.4375,0.375,0.33333333333333337,0.875,0.29182156133828996,525,0.14
6795,0.3125,0.0,0.13333333333333336,0.5,0.11338289962825278,643,0.09
6796,0.125,0.0625,0.13333333333333336,0.5,0.9907063197026021,653,0.0
6797,0.3125,0.25,0.2,0.0,0.32899628252788105,99,0.05
6798,0.1875,0.125,0.13333333333333336,0.5,0.35130111524163565,1226,0.04
6799,0.25,0.25,0.13333333333333336,0.5,0.3940520446096654,895,0.03
6800,0.0625,0.0625,0.06666666666666667,0.5,0.550185873605948,336,0.0
6801,0.25,0.125,0.06666666666666667,0.0,0.1486988847583643,889,0.0
6802,0.0625,0.0,0.13333333333333336,0.0,0.550185873605948,330,0.0
6803,0.1875,0.125,0.13333333333333336,0.0,0.5892193308550185,280,0.04
6804,0.25,0.125,0.06666666666666667,0.5,0.6877323420074349,392,0.88
6805,0.3125,0.25,0.13333333333333336,0.0,0.22676579925650556,582,0.05
6806,0.375,0.3125,0.26666666666666666,0.625,0.241635687732342,977,0.0
6807,0.375,0.25,0.33333333333333337,0.0,0.18773234200743494,980,0.09
6808,0.125,0.1875,0.0,0.5,0.19144981412639403,1210,0.0
6809,0.1875,0.125,0.0,0.0,0.22304832713754646,405,0.0
6810,0.125,0.0625,0.0,0.5,0.4256505576208178,636,0.0
6811,0.25,0.1875,0.0,0.0,0.22676579925650556,542,0.0
6812,0.0625,0.0625,0.0,0.0,0.6840148698884758,223,0.15
6813,0.125,0.1875,0.0,0.875,0.0724907063197026,968,0.19
6814,0.125,0.0625,0.06666666666666667,0.0,0.48884758364312264,519,0.05
6815,0.1875,0.0,0.0,0.5,0.22676579925650556,247,0.0
6816,0.1875,0.0625,0.06666666666666667,0.5,0.1654275092936803,289,0.0
6817,0.1875,0.1875,0.13333333333333336,0.5,0.5353159851301115,901,0.07
6818,0.0625,0.0625,0.06666666666666667,0.5,0.7881040892193308,91,0.0
6819,0.1875,0.25,0.2,0.875,0.031598513011152414,1208,0.08
6820,0.25,0.25,0.06666666666666667,0.5,0.550185873605948,841,0.09
6821,0.0625,0.0625,0.0,0.0,0.20260223048327136,1079,0.0
6822,0.125,0.125,0.0,0.5,0.4702602230483271,16,0.0
6823,0.1875,0.1875,0.06666666666666667,0.0,0.533457249070632,642,0.0
6824,0.25,0.1875,0.13333333333333336,0.0,0.3048327137546468,1300,0.05
6825,0.25,0.125,0.06666666666666667,0.875,0.6152416356877323,811,0.03
6826,0.125,0.125,0.0,0.0,0.550185873605948,163,0.04
6827,0.3125,0.25,0.26666666666666666,0.0,0.5111524163568772,373,0.09
6828,0.3125,0.3125,0.2,0.5,0.6152416356877323,607,0.24
6829,0.1875,0.125,0.13333333333333336,0.875,0.9553903345724907,981,0.08
6830,0.25,0.25,0.13333333333333336,0.875,0.5687732342007434,514,0.48
6831,0.375,0.1875,0.2,0.5,0.09107806691449814,697,0.08
6832,0.1875,0.125,0.06666666666666667,0.0,0.8884758364312267,22,0.08
6833,0.1875,0.0,0.13333333333333336,0.0,0.7788104089219331,131,0.0
6834,0.125,0.125,0.06666666666666667,0.5,0.550185873605948,650,0.5
6835,0.25,0.1875,0.13333333333333336,0.0,0.22676579925650556,103,0.0
6836,0.3125,0.25,0.2,0.0,0.6152416356877323,1072,0.0
6837,0.125,0.125,0.0,0.0,0.550185873605948,163,0.0
6838,0.125,0.125,0.06666666666666667,0.5,0.9144981412639405,573,0.0
6839,0.1875,0.125,0.13333333333333336,0.0,0.550185873605948,1178,0.0
6840,0.3125,0.25,0.2,0.625,0.1003717472118959,196,0.9
6841,0.25,0.1875,0.06666666666666667,0.0,0.020446096654275093,210,0.0
6842,0.125,0.0625,0.2,0.5,0.3475836431226766,144,0.0
6843,0.1875,0.1875,0.13333333333333336,0.875,0.5223048327137546,148,14.99
6844,0.1875,0.125,0.13333333333333336,0.5,0.550185873605948,352,0.0
6845,0.25,0.1875,0.13333333333333336,0.5,0.7936802973977695,267,0.0
6846,0.125,0.1875,0.0,0.5,0.7323420074349442,232,0.0
6847,0.125,0.1875,0.06666666666666667,0.5,0.550185873605948,650,0.85
6848,0.1875,0.125,0.13333333333333336,0.5,0.8345724907063197,543,0.0
6849,0.3125,0.25,0.26666666666666666,0.0,0.9330855018587361,649,0.0
6850,0.0625,0.0625,0.0,0.875,0.7620817843866171,694,0.0
6851,0.25,0.125,0.2,0.0,0.07434944237918215,84,0.0
6852,0.1875,0.0625,0.0,0.875,0.550185873605948,687,0.0
6853,0.3125,0.1875,0.13333333333333336,0.875,0.550185873605948,411,0.09
6854,0.125,0.125,0.0,0.0,0.0018587360594795538,87,0.0
6855,0.1875,0.125,0.13333333333333336,0.0,0.5650557620817843,1178,0.0
6856,0.125,0.1875,0.06666666666666667,0.875,0.9758364312267658,333,0.0
6857,0.1875,0.1875,0.06666666666666667,0.0,0.9330855018587361,661,0.0
6858,0.1875,0.1875,0.06666666666666667,0.5,0.7230483271375464,1110,0.14
6859,0.25,0.125,0.2,0.5,0.5576208178438662,586,0.1
6860,0.25,0.125,0.13333333333333336,0.0,0.2639405204460966,708,0.03
6861,0.3125,0.0,0.4,0.5,0.4275092936802974,767,0.05
6862,0.0625,0.0625,0.0,0.0,0.6152416356877323,279,0.05
6863,0.0625,0.0625,0.06666666666666667,0.875,0.13940520446096655,967,0.1
6864,0.125,0.0625,0.13333333333333336,0.0,0.5892193308550185,203,0.04
6865,0.0625,0.0625,0.0,0.0,0.0018587360594795538,970,0.04
6866,0.1875,0.125,0.13333333333333336,0.0,0.15427509293680297,422,0.1
6867,0.125,0.125,0.06666666666666667,0.875,0.1524163568773234,81,0.24
6868,0.3125,0.0625,0.26666666666666666,0.0,0.1524163568773234,608,0.04
6869,0.25,0.125,0.26666666666666666,0.0,0.03345724907063197,1088,0.04
6870,0.25,0.1875,0.06666666666666667,0.5,0.7100371747211895,933,0.07
6871,0.4375,0.3125,0.2,0.5,0.05390334572490706,302,0.04
6872,0.375,0.25,0.2,0.0,0.37174721189591076,99,0.09
6873,0.1875,0.125,0.0,0.5,0.1524163568773234,1325,0.04
6874,0.0625,0.0,0.13333333333333336,0.0,0.020446096654275093,1107,0.13
6875,0.375,0.25,0.26666666666666666,0.0,0.1524163568773234,135,0.04
6876,0.1875,0.125,0.0,0.0,0.7509293680297398,797,0.03
6877,0.25,0.1875,0.0,0.5,0.4628252788104089,1248,0.04
6878,0.1875,0.0,0.26666666666666666,0.0,0.1524163568773234,628,0.03
6879,0.4375,0.375,0.4,0.625,0.6059479553903345,408,0.47
6880,0.25,0.125,0.06666666666666667,0.0,0.7156133828996282,236,0.03
6881,0.25,0.125,0.26666666666666666,0.5,0.3847583643122676,1111,0.04
6882,0.3125,0.25,0.06666666666666667,0.0,0.5892193308550185,692,0.05
6883,0.25,0.25,0.26666666666666666,0.5,0.6840148698884758,436,0.04
6884,0.0625,0.0,0.2,0.0,0.604089219330855,330,0.08
6885,0.125,0.0625,0.06666666666666667,0.5,0.6394052044609665,820,0.23
6886,0.1875,0.125,0.06666666666666667,0.5,0.4851301115241635,596,0.08
6887,0.3125,0.25,0.2,0.0,0.4851301115241635,373,0.04
6888,0.3125,0.3125,0.13333333333333336,0.0,0.1524163568773234,537,0.13
6889,0.125,0.125,0.0,0.0,0.21561338289962825,34,0.04
6890,0.5,0.1875,0.26666666666666666,0.0,0.7899628252788103,915,0.14
6891,0.25,0.0625,0.2,0.0,0.4869888475836431,1120,0.03
6892,0.375,0.1875,0.13333333333333336,0.0,0.7899628252788103,502,0.04
6893,0.25,0.1875,0.13333333333333336,0.0,0.6245353159851301,524,0.09
6894,0.375,0.1875,0.13333333333333336,0.0,0.1524163568773234,963,0.09
6895,0.25,0.25,0.0,0.625,0.7862453531598512,902,0.25
6896,0.1875,0.1875,0.0,0.0,0.5892193308550185,317,0.05
6897,0.1875,0.0,0.26666666666666666,0.0,0.7026022304832713,626,0.04
6898,0.3125,0.3125,0.06666666666666667,0.0,0.1524163568773234,537,0.05
6899,0.3125,0.1875,0.13333333333333336,0.875,0.07806691449814127,406,0.14
6900,0.125,0.125,0.06666666666666667,0.5,0.2899628252788104,508,0.09
6901,0.125,0.125,0.0,0.875,0.3048327137546468,559,0.09
6902,0.125,0.125,0.0,0.0,0.07434944237918215,610,0.09
6903,0.1875,0.25,0.2,0.5,0.4386617100371747,1177,0.04
6904,0.25,0.1875,0.13333333333333336,0.0,0.7100371747211895,1096,0.09
6905,0.125,0.125,0.06666666666666667,0.0,0.35687732342007433,13,0.1
6906,0.125,0.0,0.26666666666666666,0.0,0.587360594795539,403,0.04
6907,0.125,0.125,0.06666666666666667,0.5,0.22304832713754646,308,0.08
6908,0.125,0.125,0.0,0.0,0.08364312267657992,610,0.05
6909,0.0625,0.0625,0.0,0.0,0.1524163568773234,63,0.05
6910,0.25,0.1875,0.13333333333333336,0.0,0.7788104089219331,560,0.14
6911,0.3125,0.3125,0.5333333333333333,0.875,0.7267657992565055,794,16.4
6912,0.3125,0.3125,0.26666666666666666,0.5,0.6802973977695167,14,0.07
6913,0.125,0.125,0.0,0.875,0.6802973977695167,833,0.24
6914,0.3125,0.125,0.26666666666666666,0.0,0.7788104089219331,165,0.09
6915,0.125,0.125,0.06666666666666667,0.0,0.6802973977695167,871,0.04
6916,0.125,0.1875,0.0,0.5,0.6802973977695167,1154,0.04
6917,0.375,0.1875,0.2,0.0,0.241635687732342,1320,0.04
6918,0.375,0.25,0.2,0.0,0.4869888475836431,1137,0.09
6919,0.1875,0.25,0.2,0.625,0.31970260223048325,777,1.3
6920,0.3125,0.25,0.2,0.5,0.8884758364312267,1246,0.06
6921,0.3125,0.375,0.2,0.875,0.46654275092936803,997,0.19
6922,0.25,0.3125,0.2,0.875,0.6394052044609665,443,0.12
6923,0.125,0.1875,0.06666666666666667,0.5,0.5223048327137546,650,0.05
6924,0.125,0.125,0.13333333333333336,0.5,0.5223048327137546,352,0.07
6925,0.375,0.25,0.13333333333333336,0.0,0.07806691449814127,734,0.03
6926,0.25,0.1875,0.13333333333333336,0.5,0.17286245353159851,213,0.07
6927,0.3125,0.3125,0.4,0.875,0.895910780669145,597,0.14
6928,0.375,0.25,0.2,0.875,0.29182156133828996,828,0.14
6929,0.1875,0.1875,0.13333333333333336,0.875,0.6394052044609665,67,0.52
6930,0.3125,0.3125,0.2,0.5,0.3308550185873606,900,0.05
6931,0.375,0.125,0.06666666666666667,0.0,0.42379182156133827,1185,0.03
6932,0.125,0.125,0.06666666666666667,0.875,0.8866171003717471,667,0.09
6933,0.3125,0.25,0.2,0.875,0.8884758364312267,580,0.14
6934,0.3125,0.1875,0.2,0.875,0.5650557620817843,411,0.17
6935,0.1875,0.25,0.2,0.875,0.3048327137546468,469,0.16
6936,0.375,0.3125,0.26666666666666666,0.0,0.1524163568773234,878,0.04
6937,0.3125,0.1875,0.13333333333333336,0.5,0.5278810408921932,327,0.04
6938,0.375,0.25,0.2,0.5,0.1524163568773234,1251,0.04
6939,0.3125,0.1875,0.13333333333333336,0.625,0.8066914498141263,513,6.85
6940,0.1875,0.125,0.06666666666666667,0.625,0.4219330855018587,736,9.9
6941,0.25,0.1875,0.13333333333333336,0.625,0.5241635687732342,845,14.5
6942,0.3125,0.25,0.2,0.625,0.3271375464684015,777,24.9
6943,0.3125,0.125,0.06666666666666667,0.625,0.7565055762081784,938,13.99
6944,0.25,0.25,0.13333333333333336,0.625,0.2379182156133829,171,11.9
6945,0.1875,0.0625,0.26666666666666666,0.625,0.7453531598513011,703,9.93
6946,0.375,0.375,0.33333333333333337,0.625,0.4962825278810409,1259,11.79
6947,0.3125,0.125,0.06666666666666667,0.875,0.7881040892193308,1098,34.65
6948,0.1875,0.1875,0.13333333333333336,0.875,0.8996282527881041,142,11.9
6949,0.25,0.1875,0.2,0.875,0.2936802973977695,178,16.89
6950,0.125,0.125,0.06666666666666667,0.875,0.24907063197026022,876,109.99
6951,0.1875,0.0625,0.0,0.875,0.258364312267658,425,13.5
6952,0.25,0.1875,0.13333333333333336,0.875,0.013011152416356878,320,4.5
6953,0.3125,0.1875,0.13333333333333336,0.875,0.7509293680297398,70,11.79
6954,0.1875,0.125,0.06666666666666667,0.875,0.4182156133828996,312,6.88
6955,0.125,0.125,0.06666666666666667,0.875,0.4219330855018587,437,11.9
6956,0.125,0.0,0.0,0.875,0.8066914498141263,85,11.9
6957,0.0625,0.0625,0.0,0.875,0.5185873605947955,516,33.9
6958,0.25,0.1875,0.13333333333333336,0.875,0.7602230483271375,281,8.9
6959,0.1875,0.125,0.06666666666666667,0.875,0.08736059479553902,527,109.99
6960,0.25,0.0625,0.13333333333333336,0.875,0.2379182156133829,1037,7.69
6961,0.3125,0.3125,0.26666666666666666,0.875,0.3271375464684015,1253,17.85
6962,0.25,0.125,0.26666666666666666,0.875,0.3271375464684015,97,21.9
